logFC	logCPM	LR	PValue	FDR
ENSRNOT00000027574	10.9435860745626	3.28776925720425	29.4942399326934	5.60831318314025e-08	7.57066196592102e-05
ENSRNOT00000095534	9.07238277397759	1.98912993361097	28.3883140392284	9.92626851566687e-08	0.000127613998755226
ENSRNOT00000057177	0.494557649402964	7.73500062863282	27.8724506945248	1.29581713332973e-07	0.000152401228009851
ENSRNOT00000009758	0.840106911468846	5.6743250737026	27.8687039556477	1.2983288555547e-07	0.000152401228009851
ENSRNOT00000100620	8.96038472605059	1.21987996550356	27.5059362526142	1.56613068928438e-07	0.000176176651455416
ENSRNOT00000083425	11.34546738913	3.57903852181311	27.0481931811121	1.98445626927434e-07	0.000214305401431474
ENSRNOT00000015122	0.540784388959266	8.76301423142001	26.4243881206778	2.74058280098949e-07	0.000284577901773516
ENSRNOT00000026057	-0.744345532161118	6.58411751224536	26.3127457987247	2.9036606608498e-07	0.000290344557487492
ENSRNOT00000039149	0.615976024589862	8.62701288864062	25.9067895997591	3.58306662996654e-07	0.000340388439906315
ENSRNOT00000044275	0.444402487397758	9.66662882009215	25.867736848934	3.65629482083233e-07	0.000340388439906315
ENSRNOT00000010180	0.387054692057481	9.73847340033549	25.762968236871	3.86024466276555e-07	0.000347396284684481
ENSRNOT00000044171	-0.656510919651072	7.35082511697355	24.8503408898898	6.19580879674238e-07	0.000539594986756292
ENSRNOT00000114086	-0.740190430452418	5.83689060394536	24.4303384606601	7.70457917973407e-07	0.000650025714670189
ENSRNOT00000119446	8.11876498059585	0.0557845599965572	24.0057126403527	9.60502958347565e-07	0.00078580784452932
ENSRNOT00000106399	-1.51423497308321	6.40775135358348	23.4617320801342	1.27423282211445e-06	0.00101181581563076
ENSRNOT00000027537	1.2260145352642	5.11436245315106	23.3538194935095	1.34775623096515e-06	0.00101731534917938
ENSRNOT00000028084	0.424148672671628	8.46640458921081	23.3183103347794	1.37286819904733e-06	0.00101731534917938
ENSRNOT00000023447	-0.348428998614036	10.3035534363402	23.2886516028646	1.394202086067e-06	0.00101731534917938
ENSRNOT00000102891	-1.06143176756397	5.29087884230437	23.1914427613047	1.46648437052329e-06	0.00104189855356283
ENSRNOT00000012296	0.612282751889433	7.58927155461739	23.0591750352635	1.57091059785764e-06	0.00107909687617826
ENSRNOT00000003926	0.549092301807369	6.68931066802368	23.0253648780419	1.59878046696535e-06	0.00107909687617826
ENSRNOT00000112805	7.62955599963481	0.78733893962245	22.6806663975189	1.91282835241709e-06	0.00125957414289163
ENSRNOT00000085923	0.697315972198951	6.81670158319104	22.1328859508366	2.54413886563016e-06	0.00163539669272102
ENSRNOT00000108193	7.73519762622253	-1.16852971114245	22.0450461860232	2.66326136003836e-06	0.0016714136992274
ENSRNOT00000016614	0.35298822027947	11.5998839493543	22.0017730750495	2.72398706444942e-06	0.0016714136992274
ENSRNOT00000104071	-0.670291860342489	6.97776377991926	21.3850000921496	3.75699022545898e-06	0.00225402715793204
ENSRNOT00000017686	1.36282194529879	4.92350605075948	21.2023445748303	4.13258667132779e-06	0.00237076603212492
ENSRNOT00000078059	8.2986691599448	0.615242571711926	21.1909233874505	4.15728672719576e-06	0.00237076603212492
ENSRNOT00000017967	-0.916617558824194	5.58496136275544	21.1644969508768	4.21500739099179e-06	0.00237076603212492
ENSRNOT00000008685	0.615528805443037	7.65586924153525	20.491963089107	5.98821621652502e-06	0.00329805168608916
ENSRNOT00000095232	-1.15633082635047	6.17307973303938	20.4219469175078	6.2113375507531e-06	0.00329805168608916
ENSRNOT00000106886	0.560709414934237	8.83431839779065	20.3915001603984	6.3109481125623e-06	0.00329805168608916
ENSRNOT00000041140	-0.579967076776298	7.9135859719935	20.3790099698816	6.3522737860818e-06	0.00329805168608916
ENSRNOT00000113427	0.501438305649255	9.52065138774883	20.337244423306	6.49244437413656e-06	0.00330722666439507
ENSRNOT00000005016	-0.326816664623031	8.89215035033371	20.1654085055156	7.10257854334419e-06	0.00355102621320753
ENSRNOT00000114058	6.91835663178497	1.8750476986903	20.0872391828038	7.39886997176815e-06	0.00360159848385396
ENSRNOT00000116648	-11.0139700436262	3.56030630507348	20.068804083766	7.4705354135796e-06	0.00360159848385396
ENSRNOT00000037072	0.678872741159176	6.70397539409294	19.9543408789002	7.93136806757766e-06	0.00375668552786775
ENSRNOT00000076168	-6.90097089457447	1.46989455935596	19.8649818854755	8.31088257717892e-06	0.00384119900588932
ENSRNOT00000045574	0.495536744280013	8.13958558856018	19.807146803906	8.56617844956591e-06	0.00384119900588932
ENSRNOT00000022022	1.37138644131138	4.07803318771554	19.792846902318	8.63050598192856e-06	0.00384119900588932
ENSRNOT00000022105	0.483217764704869	8.13609732650093	19.7821577418171	8.67890730273534e-06	0.00384119900588932
ENSRNOT00000028892	0.505074017394468	12.1008505410955	19.6818147636345	9.14676717050406e-06	0.00398297451724627
ENSRNOT00000094218	-0.611076741918077	7.79056622138449	19.5914927315788	9.58952453454341e-06	0.00410949179973973
ENSRNOT00000076722	10.3098059985751	0.923396089891699	19.4437576997862	1.03605899605719e-05	0.00437055012118
ENSRNOT00000028971	0.35116293718629	10.253729784656	18.9162726066752	1.36582645213054e-05	0.00563875101000621
ENSRNOT00000093765	11.156073943959	3.73070845080789	18.8987031393527	1.37846346640644e-05	0.00563875101000621
ENSRNOT00000109562	9.71919224835047	2.13135239585049	18.6809117269912	1.54521661053355e-05	0.00622653105241564
ENSRNOT00000075774	0.457419171769692	9.21943900356039	18.6316357754743	1.58567294372832e-05	0.00629558796099665
ENSRNOT00000046611	0.335671672801758	8.8118717837051	18.5891277107291	1.62142654837014e-05	0.00634424260186915
ENSRNOT00000038408	0.661081371878153	5.50826411400429	18.5595840134031	1.64675171493521e-05	0.00635128611426012
ENSRNOT00000119384	8.62142806355667	0.608756970006698	18.4825393321951	1.71468026351735e-05	0.00652013207809034
ENSRNOT00000072592	0.689673552060183	5.92757598190184	18.4428552844242	1.75075993982186e-05	0.00656486345212645
ENSRNOT00000100376	12.4686619757581	4.01598607534793	18.3323358778732	1.85531191612439e-05	0.00686160426185291
ENSRNOT00000091318	8.03939944755887	1.32214203709029	18.2950451425949	1.89198629315244e-05	0.0068851361080305
ENSRNOT00000024547	0.4787163328988	8.15848147706006	18.2280186237598	1.95974569993866e-05	0.0068851361080305
ENSRNOT00000114926	-0.533370573618547	6.5689960639242	18.2261091969963	1.96171131328748e-05	0.0068851361080305
ENSRNOT00000054958	0.278725346361069	10.0533524633546	18.2241945646256	1.96368427408826e-05	0.0068851361080305
ENSRNOT00000087096	8.08852600463515	1.30623406662784	18.1517401773352	2.03982943575488e-05	0.00706042501365516
ENSRNOT00000035808	-0.664642755245063	6.10866488190856	18.0312137835403	2.17312462855243e-05	0.00742658464831119
ENSRNOT00000016052	0.572146252698229	13.4187403276445	17.9080181686717	2.31842285865053e-05	0.00782409754223087
ENSRNOT00000114705	9.0150531764691	0.976445180659074	17.839271233054	2.40370698223854e-05	0.00801176309956494
ENSRNOT00000017601	0.969979434192644	5.06529604997419	17.6958937957397	2.5918549505865e-05	0.00853352438487004
ENSRNOT00000116575	10.0809145079065	2.76059310633871	17.6311878007957	2.68154573456407e-05	0.00864457362414142
ENSRNOT00000075382	-11.440384570108	2.17212775157339	17.6254683272042	2.68962213655782e-05	0.00864457362414142
ENSRNOT00000080185	-1.26427075799146	6.87629751452982	17.5322729972159	2.82472035133863e-05	0.00897197647593416
ENSRNOT00000017485	-0.760023735952635	6.67061091458029	17.4452657887727	2.95699790442539e-05	0.00928291039810194
ENSRNOT00000118544	9.43323391665447	3.73167906467394	17.3440403346693	3.11874747525816e-05	0.00967815452149652
ENSRNOT00000077479	-0.563452420019467	7.46936232961749	17.2363909864233	3.30053231122581e-05	0.0101258831066448
ENSRNOT00000004320	0.477422162555428	7.46049565652671	17.1544478974479	3.44601534158806e-05	0.0104534294597971
ENSRNOT00000019265	1.18898719179859	6.1926867459607	17.0897942647869	3.56533834487896e-05	0.0106952227372269
ENSRNOT00000056808	-0.965014365552231	4.76488752697567	16.9214701973696	3.89584357960119e-05	0.0115582401057223
ENSRNOT00000019652	2.99246179581243	5.60873652758144	16.8920662054639	3.95666161792095e-05	0.011611081560938
ENSRNOT00000076659	8.24431211728367	1.40078369813492	16.8532925346431	4.03832114571973e-05	0.0117232897088324
ENSRNOT00000027123	0.492922887346903	7.74338722665409	16.7812889937184	4.19448628967338e-05	0.0120471000902768
ENSRNOT00000038176	-0.539189060852044	8.35418541077785	16.7341468257035	4.30000545125617e-05	0.0122048414015539
ENSRNOT00000003841	0.891453765661596	5.31072365631167	16.7166604168337	4.33982063319198e-05	0.0122048414015539
ENSRNOT00000079584	8.83635622994584	2.14930922686081	16.5309598140468	4.78621638003585e-05	0.0132001437206026
ENSRNOT00000081725	0.492429875471758	7.44276593239241	16.5288605125385	4.79151820364123e-05	0.0132001437206026
ENSRNOT00000035651	0.784073961192868	5.6803537776758	16.4724759749367	4.93614908203048e-05	0.0133655212403296
ENSRNOT00000111043	11.9020949481717	4.28703556133144	16.4669492244937	4.95055976010432e-05	0.0133655212403296
ENSRNOT00000114104	8.72422217277991	0.748839212049177	16.2742246716588	5.48043987532812e-05	0.0146495956192187
ENSRNOT00000001533	-0.591938533252051	6.66411357640719	16.2533298169164	5.54121230473443e-05	0.0146668284120804
ENSRNOT00000014658	0.356377076874395	9.78713398035199	16.1110598140147	5.97341718388822e-05	0.0155146964326281
ENSRNOT00000034334	-0.605148399275666	6.59298509652654	16.1100909330292	5.97647392026565e-05	0.0155146964326281
ENSRNOT00000007773	0.647573893746562	6.00759890862402	16.0314755763857	6.2298143205664e-05	0.0160183359073002
ENSRNOT00000111936	10.976731444682	3.12143967753916	15.9769171640375	6.41195337382914e-05	0.0163291656263391
ENSRNOT00000022628	0.751144239226205	5.60719091803272	15.9593691089314	6.47166724208565e-05	0.0163291656263391
ENSRNOT00000066767	11.0376267945955	2.9191375405166	15.9186914900035	6.61224826576356e-05	0.0165293961739893
ENSRNOT00000106909	0.379494319286079	9.79515128945854	15.8503076352489	6.85553906870217e-05	0.0169803526400753
ENSRNOT00000028514	0.71084698187045	5.81203610482235	15.7932097230912	7.06556284421732e-05	0.017341460515289
ENSRNOT00000019181	0.306800152048237	8.56968870333363	15.7459819055833	7.24416427386105e-05	0.0176196348707838
ENSRNOT00000023460	-0.593725555279504	9.14881637302511	15.6725131124491	7.53107273112914e-05	0.0179817151554186
ENSRNOT00000092552	0.494084043352165	7.86286920604545	15.6635422916152	7.56687961368278e-05	0.0179817151554186
ENSRNOT00000110219	1.86510537318881	3.73414871136226	15.6538898059526	7.60559865987151e-05	0.0179817151554186
ENSRNOT00000037291	-11.4654744034504	2.02856850971407	15.6405477552064	7.65944604368155e-05	0.0179817151554186
ENSRNOT00000059255	0.449885316953581	8.39718664021827	15.5535914458819	8.01991514462832e-05	0.0186656611271272
ENSRNOT00000017588	0.631377448973994	6.4767207797852	15.4713470879897	8.376547496716e-05	0.0192702941742926
ENSRNOT00000104588	11.5966087039266	4.43985647789323	15.4610167562751	8.422456154406e-05	0.0192702941742926
ENSRNOT00000075796	0.364851225446084	9.15313383401982	15.363130280574	8.87023389313385e-05	0.0199939900421957
ENSRNOT00000103112	9.39812389471914	1.23028539989741	15.345941388026	8.95130125712276e-05	0.0199939900421957
ENSRNOT00000024156	0.321446168417169	9.17790280601035	15.3290979168981	9.03146269298994e-05	0.0199939900421957
ENSRNOT00000021923	8.82867847959547	1.66368065074995	15.3039767849889	9.15236328017609e-05	0.0199939900421957
ENSRNOT00000044810	-0.995627335392077	5.14625257352702	15.2916013397311	9.2125200723749e-05	0.0199939900421957
ENSRNOT00000087768	0.478328608100952	7.40067789779052	15.2694023217047	9.32142781540532e-05	0.0199939900421957
ENSRNOT00000057227	-0.612825779498786	6.3371539597547	15.2682242568991	9.3272434342364e-05	0.0199939900421957
ENSRNOT00000117477	9.77956145370847	0.903232400084329	15.2674191755782	9.33121988783114e-05	0.0199939900421957
ENSRNOT00000017452	0.813996049178805	6.48881634970524	15.180010729816	9.77325319447201e-05	0.0207762432869571
ENSRNOT00000109435	0.694812667737664	5.85462043429937	15.0867828197869	0.000102679709284968	0.0216573968068404
ENSRNOT00000002918	0.467208614767426	7.24693182309027	15.0686660594095	0.000103669943993184	0.021696753084713
ENSRNOT00000027727	0.637246799641682	7.11993345356108	14.901642759311	0.000113264310457417	0.0234304731265119
ENSRNOT00000094880	10.9754922466698	3.77559626374814	14.894572604603	0.000113689605880919	0.0234304731265119
ENSRNOT00000073930	7.79928672051872	-1.16884154398713	14.7837150492394	0.000120572255256365	0.0246606799046314
ENSRNOT00000004525	-0.638005434731899	6.97561313526538	14.7038883040523	0.000125786735518166	0.025533761545259
ENSRNOT00000095189	0.561520870481004	6.20221770080523	14.6486385349461	0.000129528173567587	0.0260970270893859
ENSRNOT00000027435	0.485848768275254	6.83500599626102	14.5934055860677	0.000133380478993702	0.0266741197916441
ENSRNOT00000025512	0.45280603991226	6.28457300625886	14.5645331597988	0.000135439929226191	0.0267087160392719
ENSRNOT00000073918	0.560762913806301	6.97288494139641	14.5501943907196	0.000136474571599633	0.0267087160392719
ENSRNOT00000019350	0.762714829190191	5.68635668564776	14.549548996453	0.000136521328002797	0.0267087160392719
ENSRNOT00000113447	-1.11145530077259	4.34417199131909	14.4843529743644	0.000141328611750455	0.0274502867628689
ENSRNOT00000022032	0.588843198495104	7.28126279160182	14.4667150215904	0.000142658209579786	0.0275106167302504
ENSRNOT00000076708	1.13667552099636	4.48069778023514	14.2324838745225	0.000161557489932466	0.0301924152280886
ENSRNOT00000118922	0.378338973293402	7.44521813846223	14.2179323013528	0.00016281157534959	0.0301924152280886
ENSRNOT00000094762	11.9201414433917	3.11585245403444	14.2164190734347	0.000162942550010637	0.0301924152280886
ENSRNOT00000085784	0.39316281349636	7.44730431609402	14.2163646374875	0.000162947263590707	0.0301924152280886
ENSRNOT00000039311	9.81897374621499	3.02975762894897	14.2149036401333	0.00016307382189754	0.0301924152280886
ENSRNOT00000083732	-11.9842946216968	3.48378875552782	14.2125860629998	0.000163274784180344	0.0301924152280886
ENSRNOT00000075767	0.526925314965659	6.51849382736035	14.1790046897812	0.000166214847942379	0.0305269963588323
ENSRNOT00000082464	-1.33078197846092	5.23186657195809	14.1487402146301	0.000168910173165159	0.0308124111831957
ENSRNOT00000059599	0.396950380296213	8.98828318177525	14.1273183102001	0.000170844554349546	0.0309561159619399
ENSRNOT00000054934	7.06302510739961	-0.134188569661984	14.1117584029443	0.000172263576878009	0.0310051469903499
ENSRNOT00000089074	1.19689101973759	5.58605810070023	14.0326493240456	0.000179663851822107	0.0321229448443261
ENSRNOT00000001822	0.428363535844452	7.934892300941	13.9891848524836	0.000183865204081101	0.0326578472354049
ENSRNOT00000090857	0.359180476679994	13.1451589756308	13.8751856147552	0.000195360891532215	0.0344728977097172
ENSRNOT00000113521	7.8563182272382	-1.03394733025322	13.7233900206868	0.000211800240021623	0.0368220010902672
ENSRNOT00000060980	0.421911619804264	7.40653535446177	13.7222457118274	0.000211929320226377	0.0368220010902672
ENSRNOT00000100313	9.65999951842554	2.58679889665507	13.7148533912516	0.000212765100010433	0.0368220010902672
ENSRNOT00000038703	-1.57035312613718	3.60723231506152	13.6470218123258	0.000220590929813003	0.0375975126289607
ENSRNOT00000094202	10.5434202818843	1.98389230121348	13.6395659973931	0.000221468621997892	0.0375975126289607
ENSRNOT00000096151	9.43570181764332	3.45009321936769	13.6343238177532	0.00022208783291556	0.0375975126289607
ENSRNOT00000104119	-0.773745296251516	7.21028862807932	13.6281731503281	0.000222816579770121	0.0375975126289607
ENSRNOT00000028315	0.394889029217883	9.1864876453585	13.6132422112655	0.000224595675973147	0.0376623233535592
ENSRNOT00000009960	-0.259161568354292	8.93153972355654	13.5127834451757	0.000236943832758944	0.0394877135606542
ENSRNOT00000094951	0.651649979077787	6.30576441987984	13.4855915200686	0.000240402340765337	0.0398182969078685
ENSRNOT00000014941	0.462241018767438	6.83118978896924	13.4542367872035	0.000244453518004749	0.0402424151164159
ENSRNOT00000095377	-0.529190782065093	7.23752820104391	13.4093984071051	0.000250366697411709	0.0407959979444345
ENSRNOT00000090873	0.51224658575699	6.53356475311964	13.4058675271326	0.000250838419837622	0.0407959979444345
ENSRNOT00000047246	1.19857678716476	4.58211083119086	13.3795965770735	0.000254376438190711	0.0411236831034301
ENSRNOT00000043895	-0.37868299301701	7.69373022155987	13.3664140747775	0.000256170688872139	0.0411672396319643
ENSRNOT00000078846	8.99651811737058	1.81784856250498	13.347392897808	0.000258782138948383	0.0413209111760719
ENSRNOT00000082445	8.34278551070758	0.57890345523311	13.3372330893506	0.000260187973180688	0.0413209111760719
ENSRNOT00000002815	9.47944044262349	2.29702090305979	13.2860320470236	0.000267390796545464	0.0417717337279124
ENSRNOT00000024412	-0.494587378265208	7.47354981238769	13.2818034569745	0.000267994573546387	0.0417717337279124
ENSRNOT00000089555	0.442230946773671	7.60605819982821	13.2733550723948	0.000269204990402048	0.0417717337279124
ENSRNOT00000102486	9.21050249789612	1.9953501521641	13.273281473411	0.000269215559250936	0.0417717337279124
ENSRNOT00000113937	0.402391972575894	7.67928990052553	13.1860899865897	0.000282034726416762	0.04351070596457
ENSRNOT00000005144	0.687327927895061	5.78256978919031	13.1534245423186	0.000286994238349978	0.044024263903254
ENSRNOT00000105617	10.3891812574582	2.13091144342689	13.1388396928092	0.00028923692102835	0.0441176180447649
ENSRNOT00000115501	-0.498397013045427	6.84663875823375	13.1225082683637	0.000291769146699762	0.0442538394528099
ENSRNOT00000102599	9.89965785774485	2.31679841677315	13.0946938033323	0.000296133402035946	0.0445304141792509
ENSRNOT00000080324	6.15234635976213	-0.176041307906955	13.0899049244303	0.000296891419818696	0.0445304141792509
ENSRNOT00000080358	0.499046040317481	6.67354000566297	13.0719959077519	0.000299743564572838	0.0447098163333562
ENSRNOT00000080778	-9.00244544570746	2.0554888247336	13.043165138503	0.000304393230580373	0.0450466081528832
ENSRNOT00000111146	-8.47654487476517	0.831000215104892	13.0373581183813	0.000305338517370828	0.0450466081528832
ENSRNOT00000022451	1.19964319659418	3.59474421125408	12.993695506162	0.00031254151498107	0.0458586729427116
ENSRNOT00000100710	0.498907873476264	6.70492843179274	12.9806050883113	0.000314734237595402	0.0459307834951387
ENSRNOT00000077856	1.31901659641717	5.07519072900912	12.9116692119133	0.000326539958341569	0.0473974505123961
ENSRNOT00000007608	-0.882790897633823	6.25742787765016	12.8726481238338	0.000333419476427244	0.0481372140352017
ENSRNOT00000017101	0.356897461746126	8.50606865833953	12.8105298040693	0.00034467395199949	0.0493407310254191
ENSRNOT00000100941	-0.410107186217912	8.21988999010272	12.8065349784127	0.000345410703155945	0.0493407310254191
ENSRNOT00000013841	0.796999681123571	5.70685905583121	12.7855551384649	0.000349306091994661	0.0496345572193256
ENSRNOT00000101563	0.647309946666603	5.79685717620292	12.740876220902	0.000357750052553871	0.0503348302226062
ENSRNOT00000113242	7.86560827045674	0.427060221179372	12.7374522007804	0.000358405596193505	0.0503348302226062
ENSRNOT00000113938	-0.686887207749892	6.70325080242654	12.7300471217986	0.000359827477330284	0.0503348302226062
ENSRNOT00000014491	0.328812501685281	8.65571444806994	12.6969027731268	0.000366261717312397	0.0507956212168336
ENSRNOT00000105897	6.57846171487122	-0.338659107845567	12.693726195374	0.000366884440969055	0.0507956212168336
ENSRNOT00000099978	0.522998281661395	6.43984507494404	12.6692911700029	0.000371710425820385	0.0512012146749936
ENSRNOT00000011499	0.351506703151916	7.95589159650508	12.6454729872455	0.000376476207770257	0.0515688692838201
ENSRNOT00000057096	0.766127572125244	5.48882165393908	12.6369340991154	0.000378199722875634	0.0515688692838201
ENSRNOT00000015962	0.503356982623	7.37483770003695	12.6065322138561	0.000384401004801895	0.0521510468725707
ENSRNOT00000102947	7.81330210091076	0.185406947798199	12.5930592498482	0.000387181880331638	0.0522656820259679
ENSRNOT00000014910	0.495340020168429	7.65665515359987	12.5528160916165	0.000395609669174821	0.0530372500349468
ENSRNOT00000038212	1.38238956352874	4.25854386451994	12.5470767470317	0.000396826598528012	0.0530372500349468
ENSRNOT00000009870	0.273113714020129	9.67347185699792	12.53691683443	0.000398990100256101	0.0530637178655872
ENSRNOT00000093678	8.99734926899949	1.63001072528229	12.523868681221	0.000401786102166399	0.0531736332661197
ENSRNOT00000099777	8.29131792533287	1.06157563262269	12.5100147488675	0.000404776408485785	0.053308065738045
ENSRNOT00000016193	0.386870948191826	7.30192986485016	12.4864637709996	0.000409911395856683	0.0535996068268352
ENSRNOT00000099033	9.52819746842114	1.29337945270345	12.4816876309967	0.000410960760543554	0.0535996068268352
ENSRNOT00000083557	0.493275940182819	7.27899074507234	12.4229611743971	0.000424087267476787	0.0550457117660495
ENSRNOT00000114310	-0.843834474855402	6.35278123920842	12.4078818126935	0.000427525529594013	0.0552264796554027
ENSRNOT00000001921	0.284068332057693	8.21673921626374	12.3708911105333	0.000436079425561968	0.0560632015777239
ENSRNOT00000079808	-0.920659712731109	6.96463951688735	12.3491174550789	0.000441194992917807	0.0564520493781752
ENSRNOT00000067453	-0.548208082430869	6.18294196540168	12.3308187936518	0.000445540936929251	0.0565589290227985
ENSRNOT00000015448	1.43650220152498	3.77046084050238	12.3279751980752	0.000446220160080601	0.0565589290227985
ENSRNOT00000019162	0.383168376874481	9.04540588323816	12.3154972100174	0.000449213034472345	0.056672212638712
ENSRNOT00000005861	10.4722124284714	2.54813618596999	12.2877036650493	0.000455952395749106	0.0572548966531831
ENSRNOT00000059780	-0.419250770349145	7.50436267115655	12.2752626661199	0.000459002049642394	0.0573710061863211
ENSRNOT00000000554	1.06270847427854	4.28519956762487	12.2220113537672	0.000472289876061157	0.0587598252253415
ENSRNOT00000118010	7.68805927420228	0.706285415739091	12.2124803213095	0.00047470880226245	0.0587898543278974
ENSRNOT00000026704	0.351975261710451	7.56706177327926	12.2035116886234	0.000476996411781579	0.0588034206633747
ENSRNOT00000070862	0.559800988446095	7.22629125802509	12.1833778957161	0.000482172500746485	0.0591713326143346
ENSRNOT00000002478	8.51975363886453	1.31055839225662	12.1591448698675	0.000488477677062623	0.0596738476259579
ENSRNOT00000085164	-8.54372549009329	-0.310909546434114	12.0679825034176	0.000512951810940555	0.0623804966824655
ENSRNOT00000080109	0.657317559804447	6.25922157061248	12.0596311348425	0.000515254861848649	0.0623804966824655
ENSRNOT00000070863	6.37724959989739	-0.786847254725389	12.0116500694192	0.000528690291492353	0.0637213414719221
ENSRNOT00000101605	7.69923612678179	0.527859927328931	11.9812710676942	0.000537379168372494	0.0644303313694237
ENSRNOT00000096560	7.92002297094238	0.811615296109349	11.974464335089	0.000539345688180227	0.0644303313694237
ENSRNOT00000075099	0.527591263786856	5.71255842564832	11.960379718166	0.000543437947946352	0.0646332058090555
ENSRNOT00000081796	7.59897431499478	-1.0843247051584	11.9244132211095	0.000554030752925794	0.0656040450328534
ENSRNOT00000099134	-0.472020677292385	7.12820917525984	11.9093048625353	0.000558542394752471	0.0656428098466039
ENSRNOT00000010333	0.746495457517284	4.9842902561535	11.8961811168196	0.000562491488752108	0.0656428098466039
ENSRNOT00000027752	0.738046501850329	6.28234708966776	11.8957494484649	0.000562621860772307	0.0656428098466039
ENSRNOT00000083560	0.569037486166857	6.355534167933	11.8909161092631	0.000564083705623087	0.0656428098466039
ENSRNOT00000047685	-0.644664046000404	5.15770958781174	11.8378107005139	0.000580400243112209	0.0663666638228225
ENSRNOT00000074404	0.310583344647506	8.04673038573115	11.8276857478362	0.000583564794689222	0.0663666638228225
ENSRNOT00000022828	0.446281462818477	6.89299255767635	11.8199062033037	0.000586008120741381	0.0663666638228225
ENSRNOT00000088748	-0.44079408690355	6.85133281807342	11.806413976878	0.000590270150739297	0.0663666638228225
ENSRNOT00000095143	-9.15318866422595	1.24116695238444	11.7958867671207	0.000593617295718559	0.0663666638228225
ENSRNOT00000097224	0.678562109018373	7.00822248633619	11.7871389841232	0.000596413244600422	0.0663666638228225
ENSRNOT00000102289	-8.66319708865295	0.0225912645791074	11.7803036715832	0.000598607185319506	0.0663666638228225
ENSRNOT00000105870	-1.02524405661914	5.17454524512917	11.7801881209543	0.000598644343745313	0.0663666638228225
ENSRNOT00000108943	8.50647763956755	2.03420916383778	11.7764645739651	0.000599842998516148	0.0663666638228225
ENSRNOT00000102632	8.89949085295989	1.25310758115928	11.7761961353652	0.000599929505744189	0.0663666638228225
ENSRNOT00000003611	0.428791081230548	8.55573123777808	11.772174220393	0.000601227120516906	0.0663666638228225
ENSRNOT00000035788	0.877334266189337	5.12553986493692	11.7654098049511	0.000603415960060203	0.0663666638228225
ENSRNOT00000082596	-0.517027532383598	6.74867832089775	11.7611468938512	0.000604799490805633	0.0663666638228225
ENSRNOT00000023838	10.5601119555878	2.78141297023682	11.7576352459209	0.000605941604548905	0.0663666638228225
ENSRNOT00000019772	0.586241299651412	9.30523324967065	11.749898287896	0.000608465631981363	0.0663666638228225
ENSRNOT00000012448	0.459807793793516	7.93472439799356	11.7463239969344	0.000609635255502629	0.0663666638228225
ENSRNOT00000042114	0.53862035470143	6.46571830210595	11.7263256229069	0.000616221385489969	0.0668091539626965
ENSRNOT00000119174	7.75390628965343	-0.947581281244212	11.7190084071379	0.000618649103291878	0.0668091539626965
ENSRNOT00000105102	9.38765641992703	2.15375614118161	11.6959602654205	0.000626359365239345	0.0670713516964061
ENSRNOT00000001924	0.537248599809175	6.55481526391121	11.6901067405976	0.000628332942599855	0.0670713516964061
