"GeneID","ensembl_gene_id","ENTREZID","logFC","logCPM","LR","FDR"
"ENSRNOT00000094320","ENSRNOG00000000044","305623",6.47109851255753,-0.535207654699425,4.98012211788269,0.283494117512899
"ENSRNOT00000000050","ENSRNOG00000000044","305623",0.396265602714929,4.82758740612624,1.46846475541571,0.828295614186489
"ENSRNOT00000114727","ENSRNOG00000000044","305623",-9.25400947757519,0.461292163611468,4.17282982605959,0.360885310855202
"ENSRNOT00000100406","ENSRNOG00000000047","83628",0.0149830803415373,3.64431069097282,0.00106687129479432,1
"ENSRNOT00000119233","ENSRNOG00000000047","83628",0.136110417024903,-0.920971846001882,0.00278862997035745,1
"ENSRNOT00000097921","ENSRNOG00000000047","83628",-0.37817985067239,3.12312890548391,0.0416667142837426,1
"ENSRNOT00000000052","ENSRNOG00000000047","83628",-0.806944656037831,3.53584809382113,0.928471150168718,0.971593310302095
"ENSRNOT00000105303","ENSRNOG00000000048","81659",-1.07579790887843,2.09021143531074,0.0825493352652913,1
"ENSRNOT00000000064","ENSRNOG00000000048","81659",-0.187467635561519,6.65372872544781,1.20867395243958,0.897053969372787
"ENSRNOT00000061720","ENSRNOG00000000048","81659",0.716331161050947,5.13979039769723,6.44922182870267,0.181514454381735
"ENSRNOT00000091089","ENSRNOG00000000053","25419",0.273625177342109,4.73529557082739,0.878084879978195,0.980923890584352
"ENSRNOT00000000058","ENSRNOG00000000053","25419",-0.504542465849933,1.67922624463571,0.260903992933734,1
"ENSRNOT00000000060","ENSRNOG00000000054","306338",0.375992780098438,6.5095141632093,7.61018952705765,0.124360894414678
"ENSRNOT00000111935","ENSRNOG00000000054","306338",0.0442313555394505,0.171049203592657,0.000394086325400167,1
"ENSRNOT00000108544","ENSRNOG00000000062","305624",0.246286057534146,2.67562933535031,0.175437537666703,1
"ENSRNOT00000000071","ENSRNOG00000000062","305624",0.151557730962003,4.70582838667746,0.39926097445452,1
"ENSRNOT00000111567","ENSRNOG00000000062","305624",1.59609563911446,0.8542433340315,0.574141422639727,1
"ENSRNOT00000000074","ENSRNOG00000000066","305105",-0.120108681782663,4.05455063166705,0.0984539241974964,1
"ENSRNOT00000000078","ENSRNOG00000000068","312754",-0.728621602138259,6.44159801592741,23.5189276143586,0.000177628060364167
"ENSRNOT00000000080","ENSRNOG00000000070","289881",-0.0441974705184808,5.88451350774694,0.0860379312746469,1
"ENSRNOT00000119350","ENSRNOG00000000073","289883",0.200822604680818,3.18988921172187,0.0741818680143265,1
"ENSRNOT00000000083","ENSRNOG00000000073","289883",-9.28328521387101,1.09854237792018,3.73839224283015,0.41215898653416
"ENSRNOT00000098983","ENSRNOG00000000075","360905",-0.125336985788302,3.74967994044811,0.0568761177215045,1
"ENSRNOT00000000086","ENSRNOG00000000075","360905",0.0517965640218835,3.76322078878085,0.00380272478347976,1
"ENSRNOT00000000092","ENSRNOG00000000081","305633",-6.93960075496688,-1.48796920471245,2.93028684543848,0.532943881997243
"ENSRNOT00000096178","ENSRNOG00000000081","305633",-0.0996054003354074,-0.131577207728042,0.00207074872970381,1
"ENSRNOT00000119294","ENSRNOG00000000081","305633",-1.06416449831951,1.66207306050885,2.64832339402621,0.582554195896823
"ENSRNOT00000090912","ENSRNOG00000000082","295568",-0.753813482358207,4.71530185957501,0.286369820291863,1
"ENSRNOT00000064828","ENSRNOG00000000082","295568",0.821224675597618,4.2002091693722,0.430499178735808,1
"ENSRNOT00000106667","ENSRNOG00000000082","295568",7.53196920119714,0.698802372325908,3.75848107231206,0.40962305233392
"ENSRNOT00000000102","ENSRNOG00000000091","85435",-0.82178603356283,5.65800588389604,11.8499893972104,0.0256889418262894
"ENSRNOT00000079544","ENSRNOG00000000091","85435",5.12548240610387e-15,-1.13912457961937,0,1
"ENSRNOT00000094385","ENSRNOG00000000095","362003",-3.2037476660286,0.395070058810474,0.902017561990236,0.975282956333918
"ENSRNOT00000000106","ENSRNOG00000000095","362003",0.372696900810355,5.32938915633037,3.24922499630642,0.483388246473722
"ENSRNOT00000000107","ENSRNOG00000000096","65144",-0.468203398518149,3.35133613059467,1.29507868745991,0.873835444236448
"ENSRNOT00000000109","ENSRNOG00000000097",NA,-1.34466605509114,-1.12847849326597,0.459839656891237,1
"ENSRNOT00000000110","ENSRNOG00000000098","362002",0.126480630348274,6.03833516493762,0.725598542564944,1
"ENSRNOT00000000116","ENSRNOG00000000104","290519",0.152440585586205,6.59300013074292,1.67390845725213,0.781207969637603
"ENSRNOT00000091046","ENSRNOG00000000105","116657",-0.311035312629072,8.16336092029599,10.6033752729799,0.0422686848248584
"ENSRNOT00000107358","ENSRNOG00000000108","290923",-0.583092223573352,2.0467532606544,0.125384088371849,1
"ENSRNOT00000116014","ENSRNOG00000000108","290923",-0.509377293627128,2.72416592643717,0.842892168092273,0.988532382759507
"ENSRNOT00000000120","ENSRNOG00000000108","290923",-0.163741135631786,5.50993776774131,0.854144107808092,0.985540868374949
"ENSRNOT00000000123","ENSRNOG00000000111","290925",0.620076685438993,2.73381822809419,1.0962378744712,0.928762731917532
"ENSRNOT00000000124","ENSRNOG00000000112","306647",0.247396736199212,4.96824760468281,0.999502908082036,0.956038538678241
"ENSRNOT00000000125","ENSRNOG00000000113","307604",-0.422728011375942,3.86437113997475,1.58928666287819,0.799260321344423
"ENSRNOT00000081841","ENSRNOG00000000121","366478",-1.05091648899763,0.563166591868245,0.203774739340087,1
"ENSRNOT00000000133","ENSRNOG00000000121","366478",-0.634207597899497,1.88625068577785,0.312661801799528,1
"ENSRNOT00000093801","ENSRNOG00000000122","24184",0.57185922918645,3.13671980895809,1.44846094306536,0.833833767623902
"ENSRNOT00000000134","ENSRNOG00000000122","24184",0.367527465433183,6.49115052342871,5.62912609928961,0.234510157386955
"ENSRNOT00000089457","ENSRNOG00000000123","313806",0.0108769323277986,5.06946101215089,0.00307045733031863,1
"ENSRNOT00000087556","ENSRNOG00000000127","362607",0.654850295629753,4.22406629851862,0.480074500581502,1
"ENSRNOT00000000139","ENSRNOG00000000127","362607",-0.224559618663764,3.81726797716255,0.0378472876426059,1
"ENSRNOT00000000141","ENSRNOG00000000129","500446",6.68501203698731,-0.961956306097913,6.38618115300335,0.185822825172314
"ENSRNOT00000098449","ENSRNOG00000000129","500446",2.54424244424034,-1.37412223930991,1.29273627160317,0.87419983218258
"ENSRNOT00000120097","ENSRNOG00000000129","500446",-1.93590460618082,0.657469865421944,0.864627567256303,0.983195108679149
"ENSRNOT00000000142","ENSRNOG00000000130","313811",0.00200386022991507,3.79283470642311,1.55115370858994e-06,1
"ENSRNOT00000080082","ENSRNOG00000000130","313811",-0.572119604775072,3.49042466594675,0.112108391769446,1
"ENSRNOT00000100127","ENSRNOG00000000133","307180",0.022671826404623,3.03408977458172,0.00137210517204522,1
"ENSRNOT00000100127","ENSRNOG00000000133","685729",0.022671826404623,3.03408977458172,0.00137210517204522,1
"ENSRNOT00000000146","ENSRNOG00000000133","307180",0.199062010980382,6.53552754056774,2.1635538052317,0.672830171004902
"ENSRNOT00000000146","ENSRNOG00000000133","685729",0.199062010980382,6.53552754056774,2.1635538052317,0.672830171004902
"ENSRNOT00000071426","ENSRNOG00000000133","307180",0.0472573948623148,5.58865669368222,0.0505343794070683,1
"ENSRNOT00000071426","ENSRNOG00000000133","685729",0.0472573948623148,5.58865669368222,0.0505343794070683,1
"ENSRNOT00000032433","ENSRNOG00000000138","298732",-0.386411776672835,3.89929219929429,1.16284756926447,0.908284936731876
"ENSRNOT00000117521","ENSRNOG00000000142","361282",-2.10105050797973,-1.40125871464689,0.891340959551872,0.978512141232233
"ENSRNOT00000000157","ENSRNOG00000000145","60664",0.161648526748547,4.64431521379546,0.0456855084020198,1
"ENSRNOT00000096934","ENSRNOG00000000145","60664",5.12548240610387e-15,1.47840946603233,0,1
"ENSRNOT00000000162","ENSRNOG00000000150","100360412",0.0870067926269484,5.12862855225944,0.1937563189778,1
"ENSRNOT00000000163","ENSRNOG00000000151","500564",-0.382352393554396,1.81973828228332,0.262742929943812,1
"ENSRNOT00000102849","ENSRNOG00000000155","361073",0.369980023641173,2.25721915929259,0.173825004123792,1
"ENSRNOT00000000168","ENSRNOG00000000155","361073",0.0431828460494157,4.20984431475699,0.00313037580006181,1
"ENSRNOT00000093907","ENSRNOG00000000155","361073",6.90789739384006,0.638641698809285,3.94447081862497,0.387900483717464
"ENSRNOT00000055386","ENSRNOG00000000156","65049",0.305573114568714,-0.155441933183305,0.0355618510674702,1
"ENSRNOT00000091417","ENSRNOG00000000156","65049",5.12548240610387e-15,-1.75437469263965,0,1
"ENSRNOT00000000170","ENSRNOG00000000157","361321",-0.30006053554168,5.55452957012118,2.60706859472754,0.591245404625946
"ENSRNOT00000116566","ENSRNOG00000000157","361321",0.764803301931102,0.955521893821047,0.283022245001185,1
"ENSRNOT00000000172","ENSRNOG00000000158","81718",-1.74382009034298,-1.12927936084295,0.247185076664586,1
"ENSRNOT00000102082","ENSRNOG00000000161","24942",0.974171217665645,3.70624914631317,0.0955163329607061,1
"ENSRNOT00000000174","ENSRNOG00000000161","24942",-0.467100389602511,2.74747705966915,0.122752418531221,1
"ENSRNOT00000110841","ENSRNOG00000000161","24942",-0.139542589089447,4.10465853840676,0.00355250252447092,1
"ENSRNOT00000105324","ENSRNOG00000000164","24944",1.74906347702766,1.01701716719486,2.01565740494101,0.704267356300878
"ENSRNOT00000099330","ENSRNOG00000000164","24944",-0.431011534176617,4.83550280885359,1.88573140909319,0.73370791801411
"ENSRNOT00000000177","ENSRNOG00000000164","24944",-0.335319084792566,6.86085828504139,6.86187708266216,0.158063957146457
"ENSRNOT00000099710","ENSRNOG00000000164","24944",-1.41325464747705,-0.757286328799749,0.176965621176565,1
"ENSRNOT00000107735","ENSRNOG00000000164","24944",-0.815128137074291,-0.2110299379942,0.117796118660669,1
"ENSRNOT00000102413","ENSRNOG00000000165","24638",2.4457651784742,-0.649290891381086,0.821788774232544,0.994146045145582
"ENSRNOT00000033656","ENSRNOG00000000165","24638",5.74914219854305,-1.64636687833429,2.70792354252892,0.572432903035422
"ENSRNOT00000000178","ENSRNOG00000000165","24638",-0.539359655910646,0.00153169229648726,0.047410672090928,1
"ENSRNOT00000068703","ENSRNOG00000000166","317628",0.304339294445035,3.39024252141216,0.473108435278249,1
"ENSRNOT00000000180","ENSRNOG00000000167","25748",0.354016608963798,-1.52151613157733,0.0232973918322283,1
"ENSRNOT00000000181","ENSRNOG00000000168","81660",1.20306158929213,3.98621335160428,16.9528757541909,0.00312550625216032
"ENSRNOT00000043414","ENSRNOG00000000169","691729",0.545497696836309,3.02066705372007,0.409076603679274,1
"ENSRNOT00000000184","ENSRNOG00000000170","64469",0.355957687668149,5.38510861230833,2.20595049382684,0.665701712578713
"ENSRNOT00000106881","ENSRNOG00000000170","64469",3.68774713164786,0.708790349834637,1.08519312685636,0.93241930973997
"ENSRNOT00000068129","ENSRNOG00000000172","691966",0.642293497525951,2.87790817718862,2.0534720078972,0.697143961269727
"ENSRNOT00000090048","ENSRNOG00000000175","362841",0.11878069496436,4.54005127204972,0.147763289556933,1
"ENSRNOT00000067771","ENSRNOG00000000175","362841",-0.00584719182477091,4.34813408856746,0.000199660721991179,1
"ENSRNOT00000115499","ENSRNOG00000000177","246115",-5.56450240816778,0.957343530402497,2.90412487533735,0.536340341845072
"ENSRNOT00000000193","ENSRNOG00000000177","246115",-0.503151365685189,2.43957237172708,0.0625015066355203,1
"ENSRNOT00000103139","ENSRNOG00000000184","315388",-0.904573610936123,3.44549577141685,2.39998997611549,0.626353743700979
"ENSRNOT00000109455","ENSRNOG00000000184","315388",-1.27539723310291,0.0550419080612984,0.0859031153894154,1
"ENSRNOT00000097438","ENSRNOG00000000184","315388",-0.676084887876299,5.41022912800073,5.055874922461,0.27704613596076
"ENSRNOT00000000201","ENSRNOG00000000185","192172",-0.348847982747861,4.97651892297629,2.67392282687385,0.577219177589568
"ENSRNOT00000050511","ENSRNOG00000000186","25274",-0.246312864718905,0.723247029129819,0.0530545030802863,1
"ENSRNOT00000000206","ENSRNOG00000000190",NA,5.12548240610387e-15,-1.50432658402745,0,1
"ENSRNOT00000101270","ENSRNOG00000000190",NA,-0.52456143850754,1.51734194257882,0.114209933115021,1
"ENSRNOT00000015986","ENSRNOG00000000195","301097",0.825479270565315,2.49015874058291,0.223010863101887,1
"ENSRNOT00000000211","ENSRNOG00000000195","301097",-0.705476593918677,2.97594712499321,0.275416854826489,1
"ENSRNOT00000095314","ENSRNOG00000000195","301097",-8.57178664910425,0.347158119837367,2.08487230188675,0.68914693713555
"ENSRNOT00000108724","ENSRNOG00000000204","363113",8.52608423619545,0.513155134476366,5.78508582734359,0.223729354221197
"ENSRNOT00000074515","ENSRNOG00000000204","363113",0.451196091152089,4.67169377476297,1.44031753822833,0.833926006039482
"ENSRNOT00000041655","ENSRNOG00000000204","363113",0.229341040584505,2.70994152420649,0.0172129910148371,1
"ENSRNOT00000078891","ENSRNOG00000000204","363113",0.267901199740299,5.93895049701583,1.43113111287609,0.836165839877926
"ENSRNOT00000095785","ENSRNOG00000000204","363113",0.758423104784595,1.02038996274553,0.0559870140831507,1
"ENSRNOT00000119627","ENSRNOG00000000219","301111",-0.256503781700925,0.452736873281289,0.0132093425596373,1
"ENSRNOT00000035371","ENSRNOG00000000219","301111",0.338634429254642,3.76434760210349,0.182124839053088,1
"ENSRNOT00000102632","ENSRNOG00000000219","301111",8.65368274117791,1.25310758115928,11.3669657499072,0.0313363480451484
"ENSRNOT00000000239","ENSRNOG00000000221","316122",1.43997061388964,3.84137516953203,2.97123146894499,0.526646235384536
"ENSRNOT00000116075","ENSRNOG00000000221","316122",7.96732223665481,-0.414810574523995,4.60004655545469,0.318411779348808
"ENSRNOT00000110511","ENSRNOG00000000221","316122",-9.05007742479963,1.52605152384035,5.28089390775219,0.259400679371183
"ENSRNOT00000097488","ENSRNOG00000000230","360495",-0.883185553847029,3.60179521608045,2.35049939040926,0.635087182115776
"ENSRNOT00000000246","ENSRNOG00000000230","360495",0.0611561964047646,3.24562370955415,0.0126533032030522,1
"ENSRNOT00000105459","ENSRNOG00000000231","300317",-0.767330488761755,2.52860675142568,0.183987177614455,1
"ENSRNOT00000046563","ENSRNOG00000000231","300317",-2.32265257055848,-0.639292684737474,0.336320715167423,1
"ENSRNOT00000117512","ENSRNOG00000000231","300317",2.73652787210648,2.34682009231682,2.37736915010085,0.630540878189714
"ENSRNOT00000094378","ENSRNOG00000000231","300317",-0.152107715859429,2.79752042282519,0.0640540892327248,1
"ENSRNOT00000114366","ENSRNOG00000000231","300317",0.182484682034392,5.32721248274033,0.632452309815262,1
"ENSRNOT00000000253","ENSRNOG00000000236","303763",0.378084397684882,6.49738530742538,5.77224948633076,0.224359532469134
"ENSRNOT00000000254","ENSRNOG00000000237","303764",0.10175107479971,3.49938626477162,0.069883259243559,1
"ENSRNOT00000037693","ENSRNOG00000000244","50998",-1.02838417193151,-0.873336049697408,0.0955059435547909,1
"ENSRNOT00000110927","ENSRNOG00000000244","50998",0.623672838998007,3.52665629012027,0.622044995922806,1
"ENSRNOT00000099028","ENSRNOG00000000244","50998",-8.03337696900223,1.47558625444313,3.10440986501731,0.503828389777031
"ENSRNOT00000045902","ENSRNOG00000000245","303772",0.369112183960714,0.343831458827915,0.0487041345295403,1
"ENSRNOT00000088215","ENSRNOG00000000245","303772",0.265511486644091,0.516316853332947,0.0208659560771807,1
"ENSRNOT00000078059","ENSRNOG00000000245","303772",8.06006942344182,0.615242571711926,20.232224566003,0.000791338945501663
"ENSRNOT00000000263","ENSRNOG00000000246","360650",-0.398549779773626,6.60462037843637,9.68305641315166,0.0581128846768649
"ENSRNOT00000000264","ENSRNOG00000000247","360667",-0.294318883876661,5.85523105880224,3.25295562370354,0.482410211012569
"ENSRNOT00000116678","ENSRNOG00000000247","360667",1.96432376004584,2.03653355180256,3.13917329439897,0.498195488882539
"ENSRNOT00000067739","ENSRNOG00000000248","494445",0.403501062087472,7.53481221762487,7.90752564378096,0.111689046711745
"ENSRNOT00000000266","ENSRNOG00000000249","287918",-0.240839427600345,2.76561829481393,0.251885110985867,1
"ENSRNOT00000109361","ENSRNOG00000000250","360665",-0.619912958944502,3.15987231298222,0.608013849976503,1
"ENSRNOT00000064671","ENSRNOG00000000250","360665",-0.560442948555776,5.02206985154803,4.36855679569998,0.34093951662119
"ENSRNOT00000116096","ENSRNOG00000000250","360665",0.735829047933756,3.27881603692456,0.289401498635868,1
"ENSRNOT00000031977","ENSRNOG00000000257","94338",0.409304507685472,7.2586895099924,12.245474369841,0.0220518755919814
"ENSRNOT00000109438","ENSRNOG00000000258","361402",0.555478449202555,5.23101237475537,1.6857797382085,0.778883186076942
"ENSRNOT00000081312","ENSRNOG00000000258","361402",-2.49775288012287,0.340162441632672,0.352711350006459,1
"ENSRNOT00000000275","ENSRNOG00000000258","361402",5.12548240610387e-15,0.993090375822995,0,1
"ENSRNOT00000000279","ENSRNOG00000000262","307834",0.254379008382778,5.30732858151913,1.17559675378433,0.905130837531605
"ENSRNOT00000113443","ENSRNOG00000000262","307834",-1.06638024542307,4.19704312389771,6.4510525570399,0.181455054203591
"ENSRNOT00000000281","ENSRNOG00000000264","307973",0.171752530874375,4.26074741100275,0.265077588737671,1
"ENSRNOT00000058151","ENSRNOG00000000274","309901",-4.31993664832967,1.03909880175784,1.31044733529917,0.868873048665566
"ENSRNOT00000105062","ENSRNOG00000000274","309901",0.381028557622576,5.52166383341784,2.943640139949,0.530582618767884
"ENSRNOT00000118972","ENSRNOG00000000275","294565",-0.421633344459412,2.55215806837168,0.108584678908013,1
"ENSRNOT00000051491","ENSRNOG00000000275","294565",8.45876198433792,0.398264836637103,3.5525030216151,0.439619316026259
"ENSRNOT00000057939","ENSRNOG00000000277","309902",-1.40214378274295,-0.476487220550739,0.358711205825239,1
"ENSRNOT00000000302","ENSRNOG00000000277","309902",6.291724892446,-2.0866911904982,3.70391233344806,0.417330638504299
"ENSRNOT00000000304","ENSRNOG00000000279","309912",-0.188143706041289,2.61160877437721,0.0896566662020817,1
"ENSRNOT00000002576","ENSRNOG00000000281","680409",-0.660939376869828,1.92672297160319,0.331443730113669,1
"ENSRNOT00000082855","ENSRNOG00000000281","680409",1.09631180041765,-1.37062190504917,0.163188671775259,1
"ENSRNOT00000000308","ENSRNOG00000000283","360741",0.00987927841785445,4.74730102717592,0.00195445837573693,1
"ENSRNOT00000000313","ENSRNOG00000000288","287949",0.796576951050332,2.90359269324625,0.340536601045113,1
"ENSRNOT00000095028","ENSRNOG00000000288","287949",-0.246152517487627,3.3726441671293,0.176646368685466,1
"ENSRNOT00000000327","ENSRNOG00000000299","294515",-0.989364621897038,4.90465323655597,12.4250563111438,0.0204333530324083
"ENSRNOT00000116987","ENSRNOG00000000302","294518",0.225495193324459,4.15847700504939,0.0755789468867469,1
"ENSRNOT00000065890","ENSRNOG00000000302","294518",0.550662294463777,0.512411109023968,0.0288776820755956,1
"ENSRNOT00000089611","ENSRNOG00000000302","294518",-0.264635593887066,2.87151121117521,0.0803862357611571,1
"ENSRNOT00000111438","ENSRNOG00000000303","294519",8.01458825929334,-0.386911341555665,7.18186467315339,0.143126644966914
"ENSRNOT00000000331","ENSRNOG00000000303","294519",0.453292583953546,3.01356856639025,0.0533655973563825,1
"ENSRNOT00000093787","ENSRNOG00000000303","294519",-0.100609386209146,3.11026280750064,0.00297761958710652,1
"ENSRNOT00000000334","ENSRNOG00000000304","83689",0.760445461757218,5.45651045555504,0.369326356986555,1
"ENSRNOT00000101562","ENSRNOG00000000304","83689",-0.0895737516831303,8.69391873528512,0.555488121813539,1
"ENSRNOT00000076522","ENSRNOG00000000304","83689",0.0539140935943784,8.62024761564062,0.124023492945696,1
"ENSRNOT00000000336","ENSRNOG00000000306","83537",-0.153411688559578,2.8777629685999,0.0248905036122125,1
"ENSRNOT00000112826","ENSRNOG00000000306","83537",0.432087372284318,0.220386227624871,0.0269886995593502,1
"ENSRNOT00000057175","ENSRNOG00000000308","365590",-0.188715955632816,3.54204808203882,0.244937342276147,1
"ENSRNOT00000000343","ENSRNOG00000000312","309855",0.0621328935262573,5.38450090257741,0.115148310162706,1
"ENSRNOT00000036365","ENSRNOG00000000314","309858",0.0619645757204458,6.30495373863027,0.112381167066182,1
"ENSRNOT00000087718","ENSRNOG00000000314","309858",-0.149074597865861,6.05566233224517,0.492104361002003,1
"ENSRNOT00000000348","ENSRNOG00000000316","309860",0.0537087261621532,4.41655712814769,0.00143589515331755,1
"ENSRNOT00000116176","ENSRNOG00000000316","309860",0.377307207330211,3.50798456900669,0.0267533177979296,1
"ENSRNOT00000101057","ENSRNOG00000000322","365601",-0.521677166310401,3.55262174832108,0.847635205690779,0.98723355974942
"ENSRNOT00000080283","ENSRNOG00000000322","365601",0.300135855686759,3.57993246540294,0.499382485612264,1
"ENSRNOT00000057078","ENSRNOG00000000322","365601",-0.559231362059442,1.56063033719965,0.0427838066570274,1
"ENSRNOT00000076541","ENSRNOG00000000323","309871",2.25009250448709,-0.811386250779763,0.953463109663176,0.967285405334229
"ENSRNOT00000000365","ENSRNOG00000000327","361866",-0.153108566734163,5.05968424538636,0.406950919367365,1
"ENSRNOT00000111799","ENSRNOG00000000327","361866",7.45224899660514,0.63458643173208,4.51164597632194,0.325998232349192
"ENSRNOT00000106005","ENSRNOG00000000327","361866",-0.254150157563452,-0.604800508052755,0.00230709424996345,1
"ENSRNOT00000092002","ENSRNOG00000000340","302247",5.272059923588,-0.740597911021938,5.19456046278126,0.266414777584907
"ENSRNOT00000049255","ENSRNOG00000000340","302247",0.200854874468879,7.00549093469792,2.63156149523059,0.586900559351323
"ENSRNOT00000101009","ENSRNOG00000000340","302247",-0.425917091699463,2.1371855969616,0.13280717819918,1
"ENSRNOT00000000383","ENSRNOG00000000341","302248",6.40102096120435,-1.49435992168103,2.60825038518653,0.590927091030412
"ENSRNOT00000082196","ENSRNOG00000000341","302248",-0.453857044611367,-0.0298711278490216,0.0269029522027537,1
"ENSRNOT00000037559","ENSRNOG00000000368","54257",-4.86314914585432,-1.16401765433176,2.71124550602389,0.572132330594523
"ENSRNOT00000112090","ENSRNOG00000000368","54257",0.58208972994456,-0.74669014206419,0.0620918036357416,1
"ENSRNOT00000076234","ENSRNOG00000000368","54257",7.51200413435467,-1.18430887250275,4.64929024495769,0.313118426292125
"ENSRNOT00000049437","ENSRNOG00000000373","361839",-0.142024139913333,2.83061455327563,0.0475989827746481,1
"ENSRNOT00000000432","ENSRNOG00000000384","365564",-2.10368381742542,-1.36473725673165,0.736610765340348,1
"ENSRNOT00000000434","ENSRNOG00000000386","171564",0.250947885516642,7.17182198365652,5.77833081165816,0.224222385408822
"ENSRNOT00000116726","ENSRNOG00000000386","171564",0.19662653811104,5.48674810220413,0.529768673033162,1
"ENSRNOT00000103093","ENSRNOG00000000387","309762",0.904397883572038,4.57850736025871,6.89672676704879,0.156573372324799
"ENSRNOT00000103093","ENSRNOG00000000387","361836",0.904397883572038,4.57850736025871,6.89672676704879,0.156573372324799
"ENSRNOT00000000438","ENSRNOG00000000387","309762",-1.00369267783305,2.11274338449212,0.246647055910067,1
"ENSRNOT00000000438","ENSRNOG00000000387","361836",-1.00369267783305,2.11274338449212,0.246647055910067,1
"ENSRNOT00000056047","ENSRNOG00000000387","309762",0.698541374297186,4.56974762540111,8.76844603442736,0.08274521421721
"ENSRNOT00000056047","ENSRNOG00000000387","361836",0.698541374297186,4.56974762540111,8.76844603442736,0.08274521421721
"ENSRNOT00000080773","ENSRNOG00000000392","294385",0.115032841249346,5.16396790698426,0.209561403694995,1
"ENSRNOT00000000444","ENSRNOG00000000395","606294",-0.147364831494066,5.83762127127159,0.481801992015857,1
"ENSRNOT00000103307","ENSRNOG00000000395","606294",0.910189934985358,3.14468841257878,0.616599835811133,1
"ENSRNOT00000082114","ENSRNOG00000000396","361848",-0.0125664711620643,4.82133814066223,0.00311510340194321,1
"ENSRNOT00000000446","ENSRNOG00000000396","361848",-0.431571493847274,4.99512848155153,1.58569260315724,0.799737924461761
"ENSRNOT00000117657","ENSRNOG00000000396","361848",2.29358902949443,1.9488341553159,0.81334028594717,0.996482579493537
"ENSRNOT00000067004","ENSRNOG00000000397","361849",0.220365042851805,6.12049708866063,0.575275411979362,1
"ENSRNOT00000097504","ENSRNOG00000000397","361849",-0.256167407130831,4.4717424176802,0.0926033152732089,1
"ENSRNOT00000000448","ENSRNOG00000000398","294390",-0.0497727844541382,3.61315570929154,0.0181122310404858,1
"ENSRNOT00000000459","ENSRNOG00000000406","25346",-1.06071970784111,5.31348735496396,0.825481035172004,0.992818881901485
"ENSRNOT00000080444","ENSRNOG00000000406","25346",-0.747902119757861,5.39903964969046,0.963773097635396,0.964918445534155
"ENSRNOT00000000462","ENSRNOG00000000407","309773",0.0894179685627713,5.34565274716028,0.109345408281545,1
"ENSRNOT00000111886","ENSRNOG00000000407","309773",-8.22822390420689,1.26969729649383,5.29177420437384,0.25893886068552
"ENSRNOT00000083295","ENSRNOG00000000408","309774",-0.712540399610542,1.1351735195484,0.223380087006895,1
"ENSRNOT00000102347","ENSRNOG00000000408","309774",10.5032324216505,2.36073652197476,3.16418468519926,0.494999158353876
"ENSRNOT00000110578","ENSRNOG00000000408","309774",-2.40759879421968,1.18764948657806,0.30976099608862,1
"ENSRNOT00000057476","ENSRNOG00000000408","309774",-0.245925304549877,5.99038921050377,0.680932128645992,1
"ENSRNOT00000000467","ENSRNOG00000000411","294400",0.258304004530025,6.32580373390839,3.09872993324076,0.504249347542351
